https://www.transport.act.gov.au/__data/assets/file/0006/1249692/AllStops.csv
#
#
#
Stop	Description	Latitude	Longitude	Street
3114	Miller St after Nardoo Cr	-35.25341645	149.1161231	MILLER ST
3115	Miller St after Scrivener St	-35.25372372	149.1160794	MILLER ST
3116	Miller St after Merrit Pl	-35.25105804	149.1181883	MILLER ST
3117	Miller St after Swainsona St	-35.25068776	149.1189468	MILLER ST
3118	Miller St before Wattle St	-35.24964178	149.1204527	MILLER ST
3119	Mackennal St before Wattle St	-35.24896201	149.1217405	MACKENNAL ST
3120	Mackennal St before Earle St	-35.24782336	149.1225142	MACKENNAL ST
3121	Mackennal St at Earle St	-35.24708972	149.122761	MACKENNAL ST
3122	Mackennal St before Archibald St	-35.24576191	149.1228582	MACKENNAL ST
3123	Mackennal St after Archibald St	-35.24542678	149.1230506	MACKENNAL ST
3124	Archibald St opp Ashton St	-35.24508656	149.1250219	ARCHIBALD ST
3125	Archibald St after Ashton St	-35.24515545	149.1246413	ARCHIBALD ST
3126	Archibald St before Mouat St	-35.24530403	149.1264979	ARCHIBALD ST
3127	Archibald St before Ashton St	-35.24533338	149.1260591	ARCHIBALD ST
3128	North Lyneham Shops Cossington Smith Cr	-35.24116181	149.1242822	COSSINGTON SMITH CR
3129	Cossington Smith Cr before Fairweather Cct	-35.23991847	149.1217751	COSSINGTON SMITH CR
3130	Cossington Smith Cr after Piguenit Cl	-35.23685153	149.1239862	COSSINGTON SMITH CR
3132	Dickson Shops Cowper St	-35.25048159	149.1405891	COWPER ST
3137	Torrens St after Girrahween St	-35.26995966	149.1345985	TORRENS ST
3139	Torrens St before Ipima St	-35.26797883	149.1349191	TORRENS ST
3140	Torrens St after Henty St	-35.26988247	149.1347328	TORRENS ST
3141	Ipima St after Torrens St	-35.26634578	149.1360678	IPIMA ST
3142	Torrens St after Ipima St	-35.26757285	149.1350899	TORRENS ST
3143	Cowper St after Limestone Av	-35.26538579	149.1385102	COWPER ST
3144	Cowper St opp All Saints Church	-35.26516868	149.1392663	COWPER ST
3145	Cowper St after 1st Bonney St	-35.26437298	149.1408787	COWPER ST
3146	Cowper St after Cox St	-35.26363147	149.1415681	COWPER ST
3147	Cowper St before Wakefield Av	-35.26201251	149.1418157	COWPER ST
3148	Cowper St at Wakefield Av	-35.26147506	149.1419774	COWPER ST
3149	Cowper St at 2nd Bonney St	-35.25959533	149.1414751	COWPER ST
3150	Cowper St before Suttor St	-35.25982379	149.1418097	COWPER ST
3159	Cowper St after Sherbrooke St	-35.25781533	149.1401258	COWPER ST
3161	Cowper St after Hope St	-35.25440243	149.1389447	COWPER ST
3162	Cowper St before Hope St	-35.25417469	149.1390783	COWPER ST
3163	Cowper St opp Daramalan College	-35.2526168	149.1394924	COWPER ST
3164	Cowper St opp Dickson Shops	-35.25022741	149.1408417	COWPER ST
3165	Windeyer St after Phillip Av	-35.2413244	149.1507939	WINDEYER ST
3166	Windeyer St opp Watson Shops	-35.23929065	149.1537828	WINDEYER ST
3167	Watson Shops Windeyer St	-35.23916059	149.1535937	WINDEYER ST
3168	Knox St at 2nd Higinbotham St	-35.23990571	149.1559451	KNOX ST
3169	Knox St after 1st Irvine St	-35.23951408	149.1557139	KNOX ST
3170	Knox St after 1st Higinbotham St	-35.24258384	149.1586862	KNOX ST
3171	Knox St after 2nd Irvine St	-35.24229683	149.1585028	KNOX ST
3172	Antill St opp Knox St	-35.24290815	149.1612233	ANTILL ST
3173	Antill St after Knox St	-35.24276847	149.1612207	ANTILL ST
3174	Antill St before Fison St	-35.24119575	149.1633679	ANTILL ST
3175	Antill St opp Fison St	-35.24102782	149.1633821	ANTILL ST
3176	Antill St opp Old Watson Terminus	-35.23964736	149.1652617	ANTILL ST
3177	Old Watson Terminus Antill St	-35.23956507	149.1652255	ANTILL ST
3178	Antill St before Negus St	-35.23207789	149.1666525	ANTILL ST
3179	Antill St after Negus Cr	-35.23206769	149.1665677	ANTILL ST
3184	Lyneham PS Brigalow St	-35.25126748	149.125213	LYNEHAM PS BRIGALOW ST
3185	Hovea St after Macarthur Av	-35.2590658	149.1237031	HOVEA ST
3186	Hovea St before Boronia Dr	-35.25825779	149.1239239	HOVEA ST
3187	Scrivener St before Brigalow St	-35.25589773	149.1219686	SCRIVENER ST
3188	Scrivener St after Karri St	-35.25612933	149.1226418	SCRIVENER ST
3189	Brigalow St after Scrivener St	-35.25428386	149.1214144	BRIGALOW ST
3190	Brigalow St before Scrivener St	-35.25488278	149.1210871	BRIGALOW ST
3195	Antill St after Phillip Av	-35.24641564	149.1559307	ANTILL ST
3196	Antill St before Phillip Av	-35.24642697	149.1563068	ANTILL ST
3197	Madigan St after Antill St	-35.24464522	149.1600684	MADIGAN ST
3198	Madigan St before Antill St	-35.24468891	149.1598937	MADIGAN ST
3199	Madigan St opp Hackett Shops	-35.24709615	149.1629565	MADIGAN ST
3200	Hackett Shops Madigan St	-35.24804582	149.1631862	MADIGAN ST
3201	Madigan St opp Blue Gum PS	-35.24977873	149.1640795	MADIGAN ST
3202	Blue Gum PS Madigan St	-35.24987439	149.1638722	MADIGAN ST
3203	Madigan St before Mackenzie St	-35.25202049	149.1622785	MADIGAN ST
3204	Madigan St opp Mackenzie St	-35.25173983	149.1625469	MADIGAN ST
3205	Phillip Av opp Madigan St	-35.25266734	149.1591229	PHILLIP AV
3206	Phillip Av before Madigan St	-35.2528358	149.159634	PHILLIP AV
3207	Phillip Av before Majura Av	-35.25142447	149.1568832	PHILLIP AV
3208	Phillip Av after Stott St	-35.25115296	149.1567408	PHILLIP AV
3209	Officer Cr after Salomons Pl	-35.25166786	149.1546081	OFFICER CR
3210	Officer Cr before Majura Av	-35.25141099	149.1543013	OFFICER CR
3211	Officer Cr after Agnew St	-35.2536217	149.1547423	OFFICER CR
3212	Officer Cr after 2nd Hannan Cr	-35.25373698	149.1544453	OFFICER CR
3213	Officer Cr before Gillen St	-35.25506136	149.1528703	OFFICER CR
3214	Officer Cr opp Gillen St	-35.2548999	149.1528759	OFFICER CR
3215	Officer Cr after Hawdon St	-35.25683349	149.1498915	OFFICER CR
3216	Officer Cr after Beeby St	-35.25682114	149.149623	OFFICER CR
3217	Officer Cr before Tyson St	-35.25879125	149.147878	OFFICER CR
3218	Officer Cr before Davenport St	-35.25848723	149.1478392	OFFICER CR
3219	Ebden St after 2nd Hoddle Gdns	-35.26135369	149.1474489	EBDEN ST
3220	Ebden St after Wakefield Av	-35.26156776	149.1472732	EBDEN ST
3221	O'Connell St opp Ainslie Shops	-35.26249095	149.1458984	O'CONNELL ST
3222	Ainslie Shops O'Connell St	-35.26231045	149.1457573	O'CONNELL ST
3223	Cox St before Campbell St	-35.26359203	149.1439467	COX ST
3224	Campbell St before Cox St	-35.26377073	149.1435283	CAMPBELL ST
3225	Campbell St after Foveaux St	-35.26571763	149.1433432	CAMPBELL ST
3226	Campbell St before Foveaux St	-35.26551207	149.1432422	CAMPBELL ST
3227	Campbell St after 2nd Baker Gdns	-35.268477	149.1444162	CAMPBELL ST
3228	Campbell St after Leslie St	-35.26875761	149.1444533	CAMPBELL ST
3229	Campbell St before Chisholm St	-35.2711441	149.145964	CAMPBELL ST
3230	Chisholm St after Paterson St	-35.27175567	149.1455371	CHISHOLM ST
3231	Chisholm St after Howe Cr	-35.27264292	149.1435444	CHISHOLM ST
3232	Chisholm St after Lister Cr	-35.27248155	149.1436974	CHISHOLM ST
3233	Gooreen St after Donaldson St	-35.27439545	149.1402345	GOOREEN ST
3234	Gooreen St after Chapman St	-35.27465106	149.1402577	GOOREEN ST
3235	Gooreen St after Batman St	-35.27627466	149.1413261	GOOREEN ST
3236	Gooreen St before Batman St	-35.27620816	149.1411616	GOOREEN ST
3237	Melba St at Blacket St	-35.2473104	149.1423563	MELBA ST
3238	Melba St at Allport St	-35.24771225	149.1424196	MELBA ST
3239	Melba St after Legge St	-35.24549166	149.1426348	MELBA ST
3240	Melba St after Bradfield St	-35.24492031	149.142878	MELBA ST
3241	Melba St after Atherton St	-35.2437094	149.1429406	MELBA ST
3242	Melba St after Bradfield St	-35.24378661	149.1430602	MELBA ST
3243	Bradfield St opp Frencham St	-35.24344047	149.1454994	BRADFIELD ST
3244	Bradfield St after Frencham St	-35.24343661	149.1444971	BRADFIELD ST
3245	Bradfield St before Nicholas St	-35.24250775	149.1479198	BRADFIELD ST
3246	Bradfield St after Burn St	-35.24236603	149.1482853	BRADFIELD ST
3247	Knox St opp Majura PS SSO	-35.23840071	149.1538933	KNOX ST
3248	Majura PS Knox St	-35.23797959	149.1536471	KNOX ST
3249	Knox St after 1st A'Beckett St	-35.23718734	149.1523207	KNOX ST
3250	Knox St opp 1st A'Beckett St	-35.23470565	149.1517058	KNOX ST
3251	Knox St after 2nd A'Beckett St	-35.23495587	149.1515761	KNOX ST
3252	Knox St before Piddington St	-35.23252092	149.1531984	KNOX ST
3253	Knox St after Molesworth St	-35.23234821	149.1532279	KNOX ST
3258	National Library King Edward Tce	-35.29795663	149.1292672	KING EDWARD TCE
3259	The Treasury Building King Edward Tce	-35.29786656	149.1289042	KING EDWARD TCE
3260	John Gorton Building Parkes Pl	-35.30118378	149.1338791	PARKES PL E
3261	Parkes Pl opp John Gorton Building	-35.30118099	149.1337305	PARKES PL E
3262	National Cct before Canberra Av	-35.31405749	149.1303778	NATIONAL CCT
3263	National Cct opp Fitzroy St	-35.31380352	149.130568	NATIONAL CCT
3270	Monaro Cr before Flinders Way	-35.32965758	149.1281856	MONARO CR
3271	Monaro Cr after Flinders Way	-35.32912601	149.1280661	MONARO CR
3272	Canberra Senior Grammar School Golden Gr	-35.33157571	149.1288135	GOLDEN GR
3273	Golden Gr opp Canberra Senior Grammar School	-35.33188248	149.1285421	GOLDEN GR
3274	Golden Gr after Friendship St	-35.33490403	149.1256873	GOLDEN GR
3275	Golden Gr opp Alexander St	-35.3342921	149.1262412	GOLDEN GR
3276	Golden Gr before Friendship St	-35.33666095	149.1257433	GOLDEN GR
3277	Golden Gr before Quiros St	-35.33667165	149.1258525	GOLDEN GR
3278	Golden Gr after La Perouse St	-35.33875585	149.1264693	GOLDEN GR
3279	Golden Gr before La Perouse St	-35.33829173	149.1263075	GOLDEN GR
3280	La Perouse St before Cygnet Cr	-35.34063414	149.1295121	LA PEROUSE ST
3281	La Perouse St after Golden Gr	-35.33979103	149.1270168	LA PEROUSE ST
3282	La Perouse St before Red Hill Shops	-35.34062056	149.1322249	LA PEROUSE ST
3283	La Perouse St before Nuyts St	-35.34031257	149.1287303	LA PEROUSE ST
3284	La Perouse St before Dalrymple St	-35.33812006	149.1357853	LA PEROUSE ST
3285	La Perouse St opp Red Hill Shops	-35.34064556	149.131012	LA PEROUSE ST
3286	Carnegie Cr after Finniss Cr	-35.33701672	149.1365967	CARNEGIE CR
3287	Red Hill School La Perouse St	-35.3398155	149.1340135	LA PEROUSE ST
3288	Carnegie Cr after Scott St	-35.3369006	149.140662	CARNEGIE CR
3289	La Perouse St before Carnegie Cr	-35.3382546	149.1356711	LA PEROUSE ST
3290	Caley Cr before Sprent St	-35.33752991	149.1436578	CALEY CR
3291	Carnegie Cr after La Perouse St	-35.33694761	149.1367324	CARNEGIE CR
3292	Caley Cr after Goyder St	-35.33946075	149.1453415	CALEY CR
3293	Carnegie Cr before Caley Cr	-35.33668775	149.1408203	CARNEGIE CR
3294	Captain Cook Cr before Barrallier St	-35.32577988	149.1352614	CAPTAIN COOK CR
3295	Caley Cr after Sprent St	-35.33765196	149.1438921	CALEY CR
3296	Bremer St before Hodgkinson St	-35.32900292	149.1346873	BREMER ST
3297	Caley Cr before Goyder St	-35.33947458	149.1454761	CALEY CR
3299	Captain Cook Cr before Austin St	-35.32687692	149.1352144	CAPTAIN COOK CR
3301	Bremer St before Captain Cook Cr	-35.32897683	149.1344292	BREMER ST
3318	Canberra Railway Station	-35.31952449	149.1486378	BURKE CR
3319	Fred Daly Av after John Gorton Dr	-35.31890929	149.0381653	FRED DALY AV
3321	Wentworth Av opp Canberra Railway Stn	-35.31922551	149.1467942	WENTWORTH AV
3322	Collie St after Wollongong St	-35.32681514	149.1797265	COLLIE ST
3323	Albany St before Townsville St	-35.32707315	149.181764	ALBANY ST
3329	Fred Daly Av before John Gorton Dr	-35.31928669	149.038078	FRED DALY AV
3331	Fred Daly Av after Yorston St	-35.31340715	149.0425597	FRED DALY AV
3332	Fred Daly Av before Buttfield St	-35.31376481	149.0428404	FRED DALY AV
3345	Aspinall St opp Watson Terminus	-35.23003937	149.1620805	ASPINALL ST
3346	Wattle St after Dyson St	-35.25048836	149.1227617	WATTLE ST
3347	Brigalow St opp Lyneham Shops	-35.25141216	149.1244694	BRIGALOW ST
3351	Milne Bay Rd after General Bridges Rd	-35.29417191	149.1622956	MILNE BAY RD
3352	Tobruk Rd before Gallipoli Rd	-35.29378678	149.1643217	TOBRUK RD
3353	Canberra Airport	-35.30760717	149.1894626	TERMINAL AV
3356	Legislative Assembly London Cct	-35.28132419	149.1314634	LONDON CCT
3360	Canberra Railway Stn Wentworth Av	-35.3192035	149.1473732	WENTWORTH AV
3369	Cowper St before Majura Av	-35.25681999	149.1396721	COWPER ST
3377	Wattle St before Miller St	-35.24969862	149.1214267	WATTLE ST
3378	Brigalow St before Lyneham Shops	-35.25217412	149.1233288	BRIGALOW ST
3379	Brigalow St after Lyneham Shops	-35.25217236	149.1234804	BRIGALOW ST
3382	Ellenborough St before Cossington Smith St	-35.23751661	149.1252826	ELLENBOROUGH ST
3383	Ellenborough St opp Cossington Smith St	-35.23766039	149.1255138	ELLENBOROUGH ST
3384	Watson Terminus Aspinall St	-35.2302	149.16192	ASPINALL ST
3385	Fawkner St before Elouera St	-35.27318238	149.135524	FAWKNER ST
3386	Fawkner St after Elouera St	-35.272622	149.1355555	FAWKNER ST
3387	Fawkner St after Girrahween St	-35.27146971	149.1358209	FAWKNER ST
3388	Fawkner St before Girrahween St	-35.2715169	149.1357012	FAWKNER ST
3389	Doonkuna St after Donaldson St	-35.2758043	149.1373397	DOONKUNA ST
3390	Doonkuna St before Donaldson St	-35.27578582	149.1372117	DOONKUNA ST
3391	Knox St after Dickinson St	-35.23702112	149.1523911	KNOX ST
3401	City Interchange Plt 10	-35.27936911	149.1305789	EAST ROW
3402	City Interchange Plt 11	-35.27929143	149.1304339	EAST ROW
3403	Braybrooke St before Battye St	-35.24470026	149.0996998	BRAYBROOKE ST
3404	City Interchange Plt 12	-35.27873478	149.1305095	EAST ROW
3406	City Interchange Plt 3	-35.27850745	149.1296999	ALINGA ST
3407	Braybrooke St after Battye St	-35.24430007	149.0997993	BRAYBROOKE ST
3409	City Interchange Plt 4	-35.27844855	149.1303821	ALINGA ST
3410	City Interchange Plt 6	-35.27776735	149.1306193	MORT ST
3413	City Interchange Plt 8	-35.27833279	149.13071	MORT ST
3418	City Interchange Plt 2	-35.27825499	149.1287291	ALINGA ST
3419	City Interchange Plt 1	-35.27832197	149.1281504	ALINGA ST
3420	City Interchange Plt 9	-35.27906746	149.1306105	EAST ROW
3421	City Interchange Plt 7	-35.27789371	149.1307645	MORT ST
3424	Milne Bay Rd before Tobruk Rd	-35.29265102	149.1632073	MILNE BAY RD
3427	Aspinall St opp Roma Mitchell Cr	-35.23106076	149.155411	ASPINALL ST
3428	Aspinall St after Roma Mitchell Cr	-35.23111727	149.1552752	ASPINALL ST
3429	Aspinall St opp Mary Kitson St	-35.23056164	149.1575688	ASPINALL ST
3430	Aspinall St after Mary Kitson St	-35.23057298	149.1577416	ASPINALL ST
3431	McCaughey St after Barry Dr	-35.27281002	149.1223669	MCCAUGHEY ST
3434	Ginninderra Dr before Lance Hill Av	-35.19957834	149.0186621	GINNINDERRA DR
3437	Archall St after Cashion Ct	-35.2020454	149.0156577	ARCHDALL ST
3438	Archdall St before Jonsson Ct	-35.20229078	149.0159186	ARCHDALL ST
3439	Vowels Cr before Purdie St	-35.2500792	149.095924	VOWELS CR
3441	CISAC College St	-35.24291362	149.0745058	COLLEGE ST
3442	College St opp CISAC	-35.24308124	149.0750353	COLLEGE ST
3443	Lance Hill Av after Santry Pl	-35.19679891	149.021797	LANCE HILL AV
3444	Lance Hill Av before Fairlight St	-35.19521177	149.0202585	LANCE HILL AV
3459	Watkin St after Thynne St	-35.24496263	149.0954867	WATKIN ST
3460	Watkin St after Battye St	-35.24544684	149.0952728	WATKIN ST
3467	Brindabella Business Park Molonglo Dr	-35.31514072	149.1903135	MOLONGLO DR
3469	8 Brindabella Cct	-35.31316795	149.1902823	BRINDABELLA CCT
3473	War Memorial Fairbairn Av	-35.2826126	149.1500376	FAIRBAIRN AV
3474	Fairbairn Av opp War Memorial	-35.28270883	149.1487319	FAIRBAIRN AV
3475	Aspinall St after Zelling St	-35.22921918	149.1647933	ASPINALL ST
3476	Aspinall St after Antill St	-35.22909174	149.1654667	ASPINALL ST
3485	Campbell PS School Grounds SSO	-35.29051378	149.1560817	PRIVATE RD
3486	Liversidge St before Ellery Cr	-35.28218845	149.1209692	LIVERSIDGE ST
3487	Liversidge St after Ellery Cr	-35.28247203	149.1208886	LIVERSIDGE ST
4003	Canberra HS Bowman St SSO	-35.25166658	149.0720737	BOWMAN ST
4005	Haydon Dr opp Radford College	-35.24282042	149.0907592	HAYDON DR
4006	Radford College College St	-35.24252053	149.0885493	COLLEGE ST
4007	Haydon Dr after University Dr	-35.23750291	149.0907842	HAYDON DR
4008	Haydon Dr opp University Dr	-35.23783413	149.0909718	HAYDON DR
4009	Baldwin Dr after Ginninderra Dr	-35.23182137	149.0928841	BALDWIN DR
4010	Baldwin Dr before Ginninderra Dr	-35.23178699	149.093048	BALDWIN DR
4011	Maribyrnong Av after Baldwin Dr	-35.22985943	149.0966484	MARIBYRNONG AV
4012	Baldwin Dr after 2nd Maribyrnong Av	-35.23000944	149.0945461	BALDWIN DR
4013	Maribyrnong Av before Baldwin Dr	-35.2301764	149.0967214	MARIBYRNONG AV
4014	Maribyrnong Av after 1st Diamantina Cr	-35.23176209	149.099064	MARIBYRNONG AV
4015	Maribyrnong Av before 2nd Alberga St	-35.23213219	149.0993999	MARIBYRNONG AV
4016	Maribyrnong Av opp Gwydir Square	-35.2335081	149.1028657	MARIBYRNONG AV
4017	Gwydir Square Maribyrnong Av	-35.23364839	149.1027298	MARIBYRNONG AV
4018	Maribyrnong Av opp Daintree Cr	-35.23241452	149.1078938	MARIBYRNONG AV
4019	Maribyrnong Av after Daintree Cr	-35.23256805	149.1077747	MARIBYRNONG AV
4020	Maribyrnong Av before Wakool Cct	-35.23119517	149.1101992	MARIBYRNONG AV
4021	Maribyrnong Av after Ellenborough St	-35.23111298	149.1105179	MARIBYRNONG AV
4022	Maribyrnong Av opp Warrego Cct	-35.22948	149.1112107	MARIBYRNONG AV
4023	Maribyrnong Av after Warrego Cct	-35.22935912	149.1113701	MARIBYRNONG AV
4024	Maribyrnong Av after Campaspe Cct	-35.22694035	149.1111141	MARIBYRNONG AV
4025	Maribyrnong Av after Greenough Cct	-35.22710803	149.1112689	MARIBYRNONG AV
4026	Maribyrnong Av before Tyrell Cct	-35.22402741	149.1109177	MARIBYRNONG AV
4027	Maribyrnong Av before Ashburton Cct	-35.2242425	149.111042	MARIBYRNONG AV
4028	Maribyrnong Av before 1st Staaten Cr	-35.22123933	149.1111608	MARIBYRNONG AV
4029	Maribyrnong Av after Moruya Cct	-35.22130564	149.1112867	MARIBYRNONG AV
4030	Maribyrnong Av opp 2nd Yarra St	-35.21899874	149.110871	MARIBYRNONG AV
4031	Maribyrnong Av after 1st Yarra St	-35.21912148	149.1110697	MARIBYRNONG AV
4032	80 Maribyrnong Av	-35.21771912	149.1091351	MARIBYRNONG AV
4033	Maribyrnong Av before 2nd Onkaparinga Cr	-35.21754965	149.1088242	MARIBYRNONG AV
4034	Maribyrnong Av before 2nd Staaten Cr	-35.21860389	149.1051263	MARIBYRNONG AV
4035	Maribyrnong Av before 1st Onkaparinga Cr	-35.21843209	149.1052592	MARIBYRNONG AV
4036	Kaleen Village Maribyrnong Av	-35.21944666	149.1029565	MARIBYRNONG AV
4037	Maribyrnong Av opp Kaleen Village	-35.21927263	149.1031662	MARIBYRNONG AV
4038	Maribyrnong Av after 2nd Georgina Cr	-35.21991533	149.101614	MARIBYRNONG AV
4039	Maribyrnong Av before Callabonna St	-35.22001244	149.101109	MARIBYRNONG AV
4040	Chuculba Cr before Baldwin Dr	-35.21850529	149.0980337	CHUCULBA CR
4041	Chuculba Cr after Baldwin Dr	-35.21842652	149.0979493	CHUCULBA CR
4042	Chuculba Cr opp Canopus Cr	-35.21620863	149.0998311	CHUCULBA CR
4043	Chuculba Cr after Canopus Cr	-35.21599683	149.0997762	CHUCULBA CR
4044	Chuculba Cr before Lenehan St	-35.21374773	149.101533	CHUCULBA CR
4045	Chuculba Cr before 1st Spica St	-35.21373444	149.1013635	CHUCULBA CR
4046	Chuculba Cr before 2nd Antares Cr	-35.21119392	149.1020427	CHUCULBA CR
4047	Chuculba Cr opp 1st Antares Cr	-35.21121714	149.1018994	CHUCULBA CR
4048	Chuculba Cr after Nyawi Pl	-35.21020736	149.0995161	CHUCULBA CR
4049	92 Chuculba Cr	-35.21028104	149.0993741	CHUCULBA CR
4050	Chuculba Cr after 2nd Mirrabucca Cr	-35.20892633	149.0955102	CHUCULBA CR
4051	Chuculba Cr after Fornax St	-35.20892079	149.0958824	CHUCULBA CR
4052	Chuculba Cr after Buriga St	-35.20972102	149.093504	CHUCULBA CR
4053	Chuculba Cr before 2nd Centaurus St	-35.20985685	149.093469	CHUCULBA CR
4054	Canopus Cr after Achernar Cl	-35.21259495	149.0911622	CANOPUS CR
4055	Canopus Cr at 1st Balamara St	-35.21267528	149.0910523	CANOPUS CR
4056	Canopus Cr opp Giralang PS	-35.21297093	149.0941828	CANOPUS CR
4057	Giralang PS Canopus Cr	-35.21294132	149.0947478	CANOPUS CR
4058	Canopus Cr after Fornax St	-35.21387702	149.0966777	CANOPUS CR
4059	Canopus Cr after 2nd Tucana St	-35.21452908	149.0965583	CANOPUS CR
4060	Canopus Cr after Hirst Pl	-35.21597112	149.0981399	CANOPUS CR
4061	Canopus Cr after 1st Tucana St	-35.21596151	149.0978101	CANOPUS CR
4062	John Cleland Cr opp 1st Tattersall Cr	-35.22621735	149.0581599	JOHN CLELAND CR
4063	John Cleland Cr before 2nd Twelvetrees Cr	-35.22596261	149.0585083	JOHN CLELAND CR
4064	Florey Shops John Cleland Cr	-35.22472587	149.0549998	JOHN CLELAND CR
4065	John Cleland Cr opp Florey Shops	-35.22478834	149.0551431	JOHN CLELAND CR
4066	John Cleland Cr opp 2nd Twelvetrees Cr	-35.22282559	149.0548871	JOHN CLELAND CR
4067	John Cleland Cr before 1st Twelvetrees Cr	-35.22274675	149.0550169	JOHN CLELAND CR
4068	John Cleland Cr before Ginninderra Dr	-35.22153853	149.0543383	JOHN CLELAND CR
4069	John Cleland Cr after Ginninderra Dr	-35.22115914	149.0543298	JOHN CLELAND CR
4070	Copland Dr after Ginninderra Dr	-35.2187636	149.0539706	COPLAND DR
4071	Copland Dr after Carlile St	-35.21860389	149.0542445	COPLAND DR
4072	Copland College Copland Dr	-35.21242965	149.0606996	COPLAND DR
4073	Copland Dr opp Copland College	-35.21271512	149.0607178	COPLAND DR
4074	Copland Dr opp Keenan St	-35.20975214	149.0611767	COPLAND DR
4075	Copland Dr at Keenan St	-35.20973456	149.0613619	COPLAND DR
4076	Copland Dr before 2nd McEachern Cr	-35.20819847	149.0630498	COPLAND DR
4077	Copland Dr after Meagher Pl	-35.2083705	149.0629531	COPLAND DR
4078	Alpen St after 1st Clifford Cr	-35.20631034	149.0645507	ALPEN ST
4079	Alpen St after Baddeley Cr	-35.20625651	149.0646943	ALPEN ST
4080	Baddeley Cr after Colborne Pl	-35.20486004	149.0636913	BADDELEY CR
4081	Baddeley Cr after Broadby Cl	-35.20505264	149.0637632	BADDELEY CR
4082	Baddeley St after 1st Hancock St	-35.20283605	149.0652821	BADDELEY CR
4083	Baddeley Cr after Garrard St	-35.20259576	149.0656802	BADDELEY CR
4084	Baddeley Cr after 2nd Hancock St	-35.20062158	149.0659893	BADDELEY CR
4085	Baddeley Cr before Edmunds Pl	-35.20013583	149.0658211	BADDELEY CR
4086	Baddeley Cr after Blumental Pl	-35.1992918	149.0633494	BADDELEY CR
4087	Baddeley Cr before Crofts Cr	-35.19927683	149.0627999	BADDELEY CR
4088	Belconnen Way after Coulter Dr	-35.24374762	149.0550095	BELCONNEN WAY
4089	Kingsford Smith Dr after Magrath Cr	-35.19778987	149.0605976	KINGSFORD SMITH DR
4090	Kingsford Smith Dr opp Magrath Cr	-35.1975087	149.0605915	KINGSFORD SMITH DR
4091	Kingsford Smith Dr opp Spence Shops	-35.19478373	149.0606259	KINGSFORD SMITH DR
4092	Spence Shops Kingsford Smith Dr	-35.19495516	149.0607236	KINGSFORD SMITH DR
4093	Clarey Cr after Clark Cl	-35.19477003	149.0637589	CLAREY CR
4094	Clarey Cr before O'Neill St	-35.19487679	149.0637363	CLAREY CR
4095	Clarey Cr at 2nd Healy St	-35.19679784	149.0659606	CLAREY CR
4096	Clarey Cr at Dunkley Pl	-35.19665961	149.0658198	CLAREY CR
4097	Clarey Cr before Boote St	-35.19768498	149.0687551	CLAREY CR
4098	Clarey Cr before Scattergood Pl	-35.19784103	149.0687503	CLAREY CR
4099	Owen Dixon Dr opp Clarey Cr	-35.19708906	149.0705488	OWEN DIXON DR
4101	Owen Dixon Dr before Clarey Cr	-35.19724421	149.0706494	OWEN DIXON DR
4102	Owen Dixon Dr opp Douglass St	-35.19864598	149.0727608	OWEN DIXON DR
4103	Owen Dixon Dr after Douglass St	-35.19863838	149.0725728	OWEN DIXON DR
4104	Copland Dr after Owen Dixon Dr	-35.20039345	149.0727415	COPLAND DR
4105	Copland Dr before Owen Dixon Dr	-35.20028312	149.072709	COPLAND DR
4111	Evatt Shops Clancy St	-35.20910347	149.0732386	CLANCY ST
4112	Clancy St opp Evatt Shops	-35.20926573	149.0731867	CLANCY ST
4113	Evatt PS Heydon Cr	-35.20743508	149.0751667	HEYDON CR
4114	Heydon Cr opp Evatt PS	-35.20777282	149.0749754	HEYDON CR
4115	Heydon Cr before Owen Dixon Dr	-35.20740841	149.0796091	HEYDON CR
4116	Heydon Cr after Owen Dixon Dr	-35.20751766	149.0799667	HEYDON CR
4129	Dumas St after 1st Baume Cr	-35.21468731	149.0732455	DUMAS ST
4130	Dumas St before 2nd Vagabond Cr	-35.21508515	149.0734402	DUMAS ST
4131	McKellar Shops Dumas St	-35.21742778	149.0738843	DUMAS ST
4132	Dumas St opp McKellar Shops	-35.21751187	149.0737118	DUMAS ST
4133	Dumas St at 2nd Grover Cr	-35.21951917	149.0721545	DUMAS ST
4134	Dumas St before 2nd Buggy Cr	-35.21942409	149.0720741	DUMAS ST
4135	Dumas St opp 1st Bean Cr	-35.22221007	149.0731612	DUMAS ST
4136	Dumas St after 2nd Bean Cr	-35.22230548	149.0730647	DUMAS ST
4137	Dumas St opp 2nd Bean Cr	-35.22214961	149.0746373	DUMAS ST
4138	Dumas St after 1st Bean Cr	-35.22231713	149.0745416	DUMAS ST
4139	Dumas St after 1st Slessor Cr	-35.220806	149.0760774	DUMAS ST
4140	Dumas St opp 2nd Slessor Cr	-35.22089006	149.0761696	DUMAS ST
4141	Dumas St at 2nd Slessor Cr	-35.21970313	149.0784595	DUMAS ST
4142	Dumas St after William Slim Dr	-35.21985129	149.0787039	DUMAS ST
4143	Aikman Dr opp UC	-35.23823273	149.0768853	AIKMAN DR
4144	Aikman Dr before Townsend Pl	-35.2375045	149.0769271	AIKMAN DR
4145	Emu Bank after Aikman Dr	-35.23974942	149.0746581	EMU BANK
4146	Emu Bank Bus Stn	-35.23958919	149.075065	EMU BANK
